compounds=6389  already_done=0  todo=6389
receptor=receptor.pdbqt  exhaustiveness_schedule=[8]  base_seed=42
workers=8  cpu/worker=2  (cpu_total=16)
[777/6389] BRD-K07442505-001-03-6 -9.25 (passes -9.25)                2.2s/lig ETA 202.6m
[778/6389] BRD-K47976015-001-02-9 -6.58 (passes -6.58)                2.2s/lig ETA 202.7m
[779/6389] BRD-K00003495-001-01-9 -7.71 (passes -7.71)                2.2s/lig ETA 203.0m
[780/6389] BRD-A17462676-003-11-6 -7.39 (passes -7.39)                2.2s/lig ETA 203.5m
[781/6389] BRD-K47049295-300-02-3 -9.70 (passes -9.70)                2.2s/lig ETA 203.7m
[782/6389] BRD-K20545304-001-01-6 -6.48 (passes -6.48)                2.2s/lig ETA 203.6m
[783/6389] BRD-K00003159-300-01-9 -8.82 (passes -8.82)                2.2s/lig ETA 203.4m
[784/6389] BRD-K69694239-001-02-2 -6.05 (passes -6.05)                2.2s/lig ETA 203.7m
[785/6389] BRD-K53581288-001-02-9 -8.67 (passes -8.67)                2.2s/lig ETA 203.8m
[786/6389] BRD-K67760597-240-01-5 -5.90 (passes -5.90)                2.2s/lig ETA 203.8m
[787/6389] BRD-K62387885-001-01-9 -8.81 (passes -8.81)                2.2s/lig ETA 204.1m
[788/6389] BRD-K26362911-003-01-1 -7.11 (passes -7.11)                2.2s/lig ETA 203.8m
[789/6389] BRD-K00003221-001-01-9 -10.13 (passes -10.13)              2.2s/lig ETA 205.3m
[790/6389] BRD-K63923597-001-10-0 -8.63 (passes -8.63)                2.2s/lig ETA 205.1m
[791/6389] BRD-K78781788-003-01-9 -8.09 (passes -8.09)                2.2s/lig ETA 205.2m
[792/6389] BRD-K31928526-001-02-1 -8.49 (passes -8.49)                2.2s/lig ETA 205.1m
[793/6389] BRD-K15025317-001-15-1 -7.25 (passes -7.25)                2.2s/lig ETA 205.1m
[794/6389] BRD-K79595931-312-01-3 -8.13 (passes -8.13)                2.2s/lig ETA 204.8m
[795/6389] BRD-K48684885-001-04-2 -8.14 (passes -8.14)                2.2s/lig ETA 204.9m
[796/6389] BRD-K26665484-001-01-8 -5.10 (passes -5.10)                2.2s/lig ETA 204.8m
[797/6389] BRD-K01826533-300-02-9 -7.43 (passes -7.43)                2.2s/lig ETA 204.6m
[798/6389] BRD-K00003533-001-01-9 -10.77 (passes -10.77)              2.2s/lig ETA 205.0m
[799/6389] BRD-K00003422-003-01-9 -7.18 (passes -7.18)                2.2s/lig ETA 204.8m
[800/6389] BRD-K32033120-001-02-9 -8.82 (passes -8.82)                2.2s/lig ETA 205.5m
[801/6389] BRD-K00003359-001-01-9 -8.28 (passes -8.28)                2.2s/lig ETA 205.4m
[802/6389] BRD-K82818427-001-04-8 -7.98 (passes -7.98)                2.2s/lig ETA 205.4m
[803/6389] BRD-K22379844-001-04-9 -9.62 (passes -9.62)                2.2s/lig ETA 205.2m
[804/6389] BRD-K32952627-001-02-9 -8.34 (passes -8.34)                2.2s/lig ETA 205.0m
[805/6389] BRD-A11731518-001-01-7 -5.12 (passes -5.12)                2.2s/lig ETA 205.1m
[806/6389] BRD-K53281329-300-01-5 -9.43 (passes -9.43)                2.2s/lig ETA 205.1m
[807/6389] BRD-K00005331-001-01-9 -9.62 (passes -9.62)                2.2s/lig ETA 205.3m
[808/6389] BRD-A05457250-001-08-4 -6.42 (passes -6.42)                2.2s/lig ETA 205.2m
[809/6389] BRD-K14329163-001-03-9 -7.88 (passes -7.88)                2.2s/lig ETA 205.2m
[810/6389] BRD-K44471774-001-01-8 -7.32 (passes -7.32)                2.2s/lig ETA 205.6m
[811/6389] BRD-K00003357-001-01-9 -8.65 (passes -8.65)                2.2s/lig ETA 205.5m
[812/6389] BRD-K70463136-001-01-5 -9.23 (passes -9.23)                2.2s/lig ETA 205.2m
[813/6389] BRD-K14646328-004-02-9 FAIL(vina rc=1: PDBQT parsing err)  2.2s/lig ETA 204.9m
[814/6389] BRD-K86932920-001-02-9 -8.84 (passes -8.84)                2.2s/lig ETA 205.1m
[815/6389] BRD-K23672206-001-02-9 -8.30 (passes -8.30)                2.2s/lig ETA 205.1m
[816/6389] BRD-K66830666-001-01-9 -9.00 (passes -9.00)                2.2s/lig ETA 205.0m
[817/6389] BRD-K00010387-001-01-9 -4.62 (passes -4.62)                2.2s/lig ETA 205.0m
[818/6389] BRD-K90472149-066-01-0 -8.49 (passes -8.49)                2.2s/lig ETA 204.8m
[819/6389] BRD-K66541497-001-01-7 -8.89 (passes -8.89)                2.2s/lig ETA 204.6m
[820/6389] BRD-K29668683-300-02-2 -7.61 (passes -7.61)                2.2s/lig ETA 204.7m
[821/6389] BRD-K17008822-303-02-1 -7.53 (passes -7.53)                2.2s/lig ETA 204.4m
[822/6389] BRD-K36864847-303-03-3 -6.75 (passes -6.75)                2.2s/lig ETA 204.3m
[823/6389] BRD-K44824027-001-03-9 -6.45 (passes -6.45)                2.2s/lig ETA 204.2m
[824/6389] BRD-A24429032-003-03-2 -9.28 (passes -9.28)                2.2s/lig ETA 204.0m
[825/6389] BRD-K00003143-001-01-9 -9.71 (passes -9.71)                2.2s/lig ETA 203.8m
[826/6389] BRD-A73385064-001-01-5 -6.78 (passes -6.78)                2.2s/lig ETA 203.9m
[827/6389] BRD-K99077012-001-01-9 -9.63 (passes -9.63)                2.2s/lig ETA 204.2m
[828/6389] BRD-K58319700-001-02-9 -7.75 (passes -7.75)                2.2s/lig ETA 204.5m
[829/6389] BRD-K00003291-001-01-9 -9.14 (passes -9.14)                2.2s/lig ETA 204.4m
[830/6389] BRD-K97810537-001-13-6 -5.59 (passes -5.59)                2.2s/lig ETA 204.4m
[831/6389] BRD-K00003148-001-01-9 -9.34 (passes -9.34)                2.2s/lig ETA 204.1m
[832/6389] BRD-K14993104-001-06-9 -6.09 (passes -6.09)                2.2s/lig ETA 204.1m
[833/6389] BRD-K17743125-001-08-4 -9.08 (passes -9.08)                2.2s/lig ETA 203.9m
[834/6389] BRD-K90817094-001-05-9 -7.18 (passes -7.18)                2.2s/lig ETA 204.4m
[835/6389] BRD-K00003160-003-01-9 -8.38 (passes -8.38)                2.2s/lig ETA 204.2m
[836/6389] BRD-K90195324-015-04-9 -7.17 (passes -7.17)                2.2s/lig ETA 204.3m
[837/6389] BRD-K00004531-001-01-9 -8.48 (passes -8.48)                2.2s/lig ETA 204.6m
[838/6389] BRD-K85030058-003-16-9 -7.09 (passes -7.09)                2.2s/lig ETA 204.8m
[839/6389] BRD-K63177377-001-01-8 -6.45 (passes -6.45)                2.2s/lig ETA 204.8m
[840/6389] BRD-K00003245-001-01-9 -8.59 (passes -8.59)                2.2s/lig ETA 204.8m
[841/6389] BRD-K60379054-001-09-9 -8.16 (passes -8.16)                2.2s/lig ETA 204.6m
[842/6389] BRD-K17068645-003-05-9 -7.53 (passes -7.53)                2.2s/lig ETA 204.4m
[843/6389] BRD-K19515365-001-02-6 -8.72 (passes -8.72)                2.2s/lig ETA 204.1m
[844/6389] BRD-K13473780-001-02-1 -7.33 (passes -7.33)                2.2s/lig ETA 204.3m
[845/6389] BRD-K73425385-001-05-9 -8.37 (passes -8.37)                2.2s/lig ETA 204.3m
[846/6389] BRD-A80017228-001-25-7 -9.97 (passes -9.97)                2.2s/lig ETA 204.2m
[847/6389] BRD-K33903083-001-03-5 -7.03 (passes -7.03)                2.2s/lig ETA 204.1m
[848/6389] BRD-K00003672-003-01-9 -7.46 (passes -7.46)                2.2s/lig ETA 204.4m
[849/6389] BRD-K01826024-001-01-9 -8.70 (passes -8.70)                2.2s/lig ETA 204.5m
[850/6389] BRD-K79425933-001-11-9 -9.68 (passes -9.68)                2.2s/lig ETA 204.6m
[851/6389] BRD-K74501079-001-17-3 -4.68 (passes -4.68)                2.2s/lig ETA 204.5m
[852/6389] BRD-A61194565-003-28-8 -7.15 (passes -7.15)                2.2s/lig ETA 204.2m
[853/6389] BRD-K88553858-001-02-7 -7.47 (passes -7.47)                2.2s/lig ETA 204.2m
[854/6389] BRD-A92974210-396-01-0 -8.31 (passes -8.31)                2.2s/lig ETA 204.5m
[855/6389] BRD-K11717138-001-31-9 -8.74 (passes -8.74)                2.2s/lig ETA 204.2m
[856/6389] BRD-K05319475-396-01-2 -8.65 (passes -8.65)                2.2s/lig ETA 204.0m
[857/6389] BRD-K87158025-003-08-7 -8.82 (passes -8.82)                2.2s/lig ETA 203.7m
[858/6389] BRD-K58794715-001-01-8 -9.41 (passes -9.41)                2.2s/lig ETA 203.5m
[859/6389] BRD-K55160477-001-04-7 -5.93 (passes -5.93)                2.2s/lig ETA 203.3m
[860/6389] BRD-A98083480-001-01-3 -7.07 (passes -7.07)                2.2s/lig ETA 203.3m
[861/6389] BRD-K75466013-001-14-4 -5.87 (passes -5.87)                2.2s/lig ETA 203.0m
[862/6389] BRD-A45929034-001-09-5 -7.53 (passes -7.53)                2.2s/lig ETA 202.8m
[863/6389] BRD-K56156805-001-09-6 -7.91 (passes -7.91)                2.2s/lig ETA 202.6m
[864/6389] BRD-K49807096-003-16-3 -6.98 (passes -6.98)                2.2s/lig ETA 202.4m
[865/6389] BRD-K97181463-003-02-9 -7.71 (passes -7.71)                2.2s/lig ETA 202.2m
[866/6389] BRD-A55748233-001-08-7 -7.83 (passes -7.83)                2.2s/lig ETA 202.1m
[867/6389] BRD-K26556907-001-01-8 -7.90 (passes -7.90)                2.2s/lig ETA 201.9m
[868/6389] BRD-K70327191-001-02-2 -8.92 (passes -8.92)                2.2s/lig ETA 201.9m
[869/6389] BRD-K34234316-003-04-7 -6.60 (passes -6.60)                2.2s/lig ETA 201.8m
[870/6389] BRD-K59986511-001-04-9 -8.26 (passes -8.26)                2.2s/lig ETA 201.5m
[871/6389] BRD-K20431737-001-08-1 -8.60 (passes -8.60)                2.2s/lig ETA 201.3m
[872/6389] BRD-K33219230-001-07-9 -9.38 (passes -9.38)                2.2s/lig ETA 201.1m
[873/6389] BRD-K52072429-001-10-3 -7.64 (passes -7.64)                2.2s/lig ETA 201.2m
[874/6389] BRD-K68804560-066-03-9 -7.99 (passes -7.99)                2.2s/lig ETA 201.1m
[875/6389] BRD-K21450440-001-14-6 -8.83 (passes -8.83)                2.2s/lig ETA 200.9m
[876/6389] BRD-K28542495-003-13-5 -8.20 (passes -8.20)                2.2s/lig ETA 201.0m
[877/6389] BRD-K72723676-003-17-8 -7.49 (passes -7.49)                2.2s/lig ETA 201.0m
[878/6389] BRD-K55191674-236-06-0 -7.64 (passes -7.64)                2.2s/lig ETA 200.7m
[879/6389] BRD-K11576103-003-01-1 -6.27 (passes -6.27)                2.2s/lig ETA 200.5m
[880/6389] BRD-K47878171-086-08-9 -7.37 (passes -7.37)                2.2s/lig ETA 200.2m
[881/6389] BRD-K12968785-001-13-3 -7.92 (passes -7.92)                2.2s/lig ETA 200.2m
[882/6389] BRD-K14796088-311-27-9 -9.77 (passes -9.77)                2.2s/lig ETA 200.1m
[883/6389] BRD-K04176066-001-09-1 -8.58 (passes -8.58)                2.2s/lig ETA 200.1m
[884/6389] BRD-K98624455-074-02-8 -8.18 (passes -8.18)                2.2s/lig ETA 200.4m
[885/6389] BRD-K38687824-001-02-5 -9.60 (passes -9.60)                2.2s/lig ETA 200.2m
[886/6389] BRD-K87349602-001-03-8 -8.33 (passes -8.33)                2.2s/lig ETA 200.6m
[887/6389] BRD-A91008255-003-24-8 -8.04 (passes -8.04)                2.2s/lig ETA 200.3m
[888/6389] BRD-K21045639-001-01-2 -7.47 (passes -7.47)                2.2s/lig ETA 200.3m
[889/6389] BRD-K23403298-003-01-9 -6.36 (passes -6.36)                2.2s/lig ETA 200.2m
[890/6389] BRD-K28061410-001-07-4 -9.54 (passes -9.54)                2.2s/lig ETA 200.2m
[891/6389] BRD-K39061174-001-01-0 -4.71 (passes -4.71)                2.2s/lig ETA 199.9m
[892/6389] BRD-K10196357-003-02-0 -6.83 (passes -6.83)                2.2s/lig ETA 199.9m
[893/6389] BRD-K72735080-001-01-0 -7.65 (passes -7.65)                2.2s/lig ETA 199.9m
[894/6389] BRD-K95110148-003-02-3 -9.18 (passes -9.18)                2.2s/lig ETA 199.8m
[895/6389] BRD-K39188321-001-14-9 -8.55 (passes -8.55)                2.2s/lig ETA 199.6m
[896/6389] BRD-K00025439-001-01-9 -9.01 (passes -9.01)                2.2s/lig ETA 199.7m
[897/6389] BRD-K82142815-001-20-9 -6.53 (passes -6.53)                2.2s/lig ETA 199.9m
[898/6389] BRD-K00005349-304-01-9 -11.01 (passes -11.01)              2.2s/lig ETA 200.0m
[899/6389] BRD-K00003637-003-01-9 -4.88 (passes -4.88)                2.2s/lig ETA 200.0m
[900/6389] BRD-K18772613-303-03-9 -7.46 (passes -7.46)                2.2s/lig ETA 200.1m
[901/6389] BRD-K58148589-001-03-6 -7.06 (passes -7.06)                2.2s/lig ETA 199.9m
[902/6389] BRD-K00004736-001-01-9 -7.18 (passes -7.18)                2.2s/lig ETA 199.7m
[903/6389] BRD-K34032314-001-04-1 -5.21 (passes -5.21)                2.2s/lig ETA 199.5m
[904/6389] BRD-K01825592-001-02-9 -7.14 (passes -7.14)                2.2s/lig ETA 199.6m
[905/6389] BRD-K45401373-001-21-7 -6.15 (passes -6.15)                2.2s/lig ETA 199.5m
[906/6389] BRD-K00004305-001-01-9 -9.40 (passes -9.40)                2.2s/lig ETA 199.4m
[907/6389] BRD-K45275534-001-02-9 -9.55 (passes -9.55)                2.2s/lig ETA 199.7m
[908/6389] BRD-K92441787-001-08-9 -9.63 (passes -9.63)                2.2s/lig ETA 199.5m
[909/6389] BRD-K00004680-001-01-9 -8.38 (passes -8.38)                2.2s/lig ETA 199.6m
[910/6389] BRD-K74225533-001-08-8 -8.57 (passes -8.57)                2.2s/lig ETA 199.4m
[911/6389] BRD-K01825622-003-02-9 -7.88 (passes -7.88)                2.2s/lig ETA 199.2m
[912/6389] BRD-K95603879-001-08-9 -7.06 (passes -7.06)                2.2s/lig ETA 199.2m
[913/6389] BRD-K46018455-001-29-9 -8.33 (passes -8.33)                2.2s/lig ETA 199.2m
[914/6389] BRD-K16898998-001-02-9 -7.24 (passes -7.24)                2.2s/lig ETA 199.0m
[915/6389] BRD-K00003393-300-01-9 -7.41 (passes -7.41)                2.2s/lig ETA 198.9m
[916/6389] BRD-K00003368-001-01-9 -10.29 (passes -10.29)              2.2s/lig ETA 198.7m
[917/6389] BRD-K00003120-001-01-9 -8.59 (passes -8.59)                2.2s/lig ETA 198.8m
[918/6389] BRD-K00003246-001-01-9 -8.62 (passes -8.62)                2.2s/lig ETA 198.9m
[919/6389] BRD-K73982490-001-02-9 -8.79 (passes -8.79)                2.2s/lig ETA 198.7m
[920/6389] BRD-K29415052-050-05-5 -6.23 (passes -6.23)                2.2s/lig ETA 198.6m
[921/6389] BRD-K53422148-001-01-8 -5.86 (passes -5.86)                2.2s/lig ETA 198.4m
[922/6389] BRD-A81370665-001-06-9 -8.10 (passes -8.10)                2.2s/lig ETA 198.4m
[923/6389] BRD-K00004735-001-01-9 -8.75 (passes -8.75)                2.2s/lig ETA 198.2m
[924/6389] BRD-A80321291-001-05-7 -8.91 (passes -8.91)                2.2s/lig ETA 198.2m
[925/6389] BRD-K04623885-001-10-9 -9.88 (passes -9.88)                2.2s/lig ETA 198.0m
[926/6389] BRD-K64890080-001-13-8 -8.91 (passes -8.91)                2.2s/lig ETA 197.9m
[927/6389] BRD-K00004299-003-01-9 -7.10 (passes -7.10)                2.2s/lig ETA 197.7m
[928/6389] BRD-K37492701-001-01-1 -8.56 (passes -8.56)                2.2s/lig ETA 197.5m
[929/6389] BRD-K70914287-300-02-8 -9.14 (passes -9.14)                2.2s/lig ETA 197.6m
[930/6389] BRD-K84363966-001-12-9 -10.76 (passes -10.76)              2.2s/lig ETA 197.5m
[931/6389] BRD-K19094907-003-16-9 -8.82 (passes -8.82)                2.2s/lig ETA 197.3m
[932/6389] BRD-K00003247-001-01-9 -11.38 (passes -11.38)              2.2s/lig ETA 197.1m
[933/6389] BRD-K49294207-300-04-6 -8.71 (passes -8.71)                2.2s/lig ETA 197.1m
[934/6389] BRD-A29485665-001-14-4 -9.62 (passes -9.62)                2.2s/lig ETA 197.0m
[935/6389] BRD-A94543220-001-24-7 -9.34 (passes -9.34)                2.2s/lig ETA 197.0m
[936/6389] BRD-K51967704-001-04-4 -8.68 (passes -8.68)                2.2s/lig ETA 196.9m
[937/6389] BRD-K18779551-003-08-6 -7.51 (passes -7.51)                2.2s/lig ETA 196.7m
[938/6389] BRD-K16546375-001-01-4 -8.04 (passes -8.04)                2.2s/lig ETA 196.5m
[939/6389] BRD-K32039267-001-07-9 -5.94 (passes -5.94)                2.2s/lig ETA 196.4m
[940/6389] BRD-K26581543-001-01-6 -5.86 (passes -5.86)                2.2s/lig ETA 196.2m
[941/6389] BRD-K00004300-003-01-9 -9.74 (passes -9.74)                2.2s/lig ETA 196.3m
[942/6389] BRD-K36467523-001-03-9 -8.60 (passes -8.60)                2.2s/lig ETA 196.6m
[943/6389] BRD-K00004296-001-01-9 -10.29 (passes -10.29)              2.2s/lig ETA 196.7m
[944/6389] BRD-K82244583-001-02-9 -9.13 (passes -9.13)                2.2s/lig ETA 196.7m
[945/6389] BRD-K51937257-001-01-4 -8.35 (passes -8.35)                2.2s/lig ETA 196.6m
[946/6389] BRD-K89210380-001-14-5 -6.43 (passes -6.43)                2.2s/lig ETA 196.4m
[947/6389] BRD-K47690382-001-03-0 -7.32 (passes -7.32)                2.2s/lig ETA 196.6m
[948/6389] BRD-K01824983-001-02-9 -7.63 (passes -7.63)                2.2s/lig ETA 196.7m
[949/6389] BRD-K16180792-001-01-7 FAIL(prep: Meeko PDBQT write fail)  2.2s/lig ETA 196.5m
[950/6389] BRD-K64880136-001-02-6 -8.96 (passes -8.96)                2.2s/lig ETA 196.6m
[951/6389] BRD-K00003616-001-01-9 -8.19 (passes -8.19)                2.2s/lig ETA 196.7m
[952/6389] BRD-K39987650-001-24-1 -8.13 (passes -8.13)                2.2s/lig ETA 196.8m
[953/6389] BRD-K01666936-453-01-9 FAIL(prep: Meeko PDBQT write fail)  2.2s/lig ETA 196.5m
[954/6389] BRD-K65978409-001-01-9 FAIL(prep: Meeko PDBQT write fail)  2.2s/lig ETA 196.3m
[955/6389] BRD-K80528473-001-03-0 FAIL(prep: Meeko PDBQT write fail)  2.2s/lig ETA 196.0m
[956/6389] BRD-M56276249-001-01-1 -4.37 (passes -4.37)                2.2s/lig ETA 195.9m
[957/6389] BRD-K00003395-001-01-9 -8.22 (passes -8.22)                2.2s/lig ETA 195.8m
[958/6389] BRD-K91699951-001-10-2 -5.18 (passes -5.18)                2.2s/lig ETA 195.8m
[959/6389] BRD-K41494493-001-13-8 -8.60 (passes -8.60)                2.2s/lig ETA 195.9m
[960/6389] BRD-K39120595-304-04-7 -8.15 (passes -8.15)                2.2s/lig ETA 196.0m
[961/6389] BRD-K06543683-066-02-1 -8.03 (passes -8.03)                2.2s/lig ETA 196.5m
[962/6389] BRD-A89175223-051-14-8 -7.04 (passes -7.04)                2.2s/lig ETA 196.4m
[963/6389] BRD-K77548206-001-03-9 -5.70 (passes -5.70)                2.2s/lig ETA 196.2m
[964/6389] BRD-K13756951-001-02-9 -9.35 (passes -9.35)                2.2s/lig ETA 197.1m
[965/6389] BRD-K20290250-001-02-1 -8.17 (passes -8.17)                2.2s/lig ETA 197.1m
[966/6389] BRD-K43927145-001-02-0 -9.69 (passes -9.69)                2.2s/lig ETA 197.0m
[967/6389] BRD-K75282704-001-02-4 -6.82 (passes -6.82)                2.2s/lig ETA 196.8m
[968/6389] BRD-K61295575-001-03-6 -9.66 (passes -9.66)                2.2s/lig ETA 196.9m
[969/6389] BRD-A75817871-001-06-7 -9.66 (passes -9.66)                2.2s/lig ETA 196.7m
[970/6389] BRD-K73368362-001-08-3 -7.93 (passes -7.93)                2.2s/lig ETA 197.2m
[971/6389] BRD-K00228584-001-02-9 -8.46 (passes -8.46)                2.2s/lig ETA 197.2m
[972/6389] BRD-K72898849-001-01-8 -8.71 (passes -8.71)                2.2s/lig ETA 197.6m
[973/6389] BRD-K83157152-001-02-9 -9.08 (passes -9.08)                2.2s/lig ETA 197.6m
[974/6389] BRD-K25943794-001-03-9 -7.18 (passes -7.18)                2.2s/lig ETA 197.6m
[975/6389] BRD-K94379058-001-05-0 -9.14 (passes -9.14)                2.2s/lig ETA 197.4m
[976/6389] BRD-K56509348-003-03-9 -9.19 (passes -9.19)                2.2s/lig ETA 197.5m
[977/6389] BRD-K42624714-001-04-1 -9.48 (passes -9.48)                2.2s/lig ETA 197.4m
[978/6389] BRD-K95609758-001-04-5 -10.12 (passes -10.12)              2.2s/lig ETA 197.2m
[979/6389] BRD-K26818574-001-06-3 -8.03 (passes -8.03)                2.2s/lig ETA 197.3m
[980/6389] BRD-K01231377-001-01-8 -6.89 (passes -6.89)                2.2s/lig ETA 197.2m
[981/6389] BRD-K03399463-001-01-6 -8.45 (passes -8.45)                2.2s/lig ETA 197.2m
[982/6389] BRD-K62814476-001-04-1 -8.96 (passes -8.96)                2.2s/lig ETA 197.1m
[983/6389] BRD-K13566078-003-07-9 -8.00 (passes -8.00)                2.2s/lig ETA 197.1m
[984/6389] BRD-K43389698-001-07-3 -8.50 (passes -8.50)                2.2s/lig ETA 197.6m
[985/6389] BRD-K87956243-001-02-9 -7.85 (passes -7.85)                2.2s/lig ETA 198.4m
[986/6389] BRD-K02950022-001-02-9 -8.81 (passes -8.81)                2.2s/lig ETA 198.4m
[987/6389] BRD-K00004634-001-01-9 -7.20 (passes -7.20)                2.2s/lig ETA 198.2m
[988/6389] BRD-K34581968-001-04-6 -10.02 (passes -10.02)              2.2s/lig ETA 198.6m
[989/6389] BRD-K00003168-003-01-9 -9.19 (passes -9.19)                2.2s/lig ETA 198.7m
[990/6389] BRD-K56932272-001-01-1 -11.52 (passes -11.52)              2.2s/lig ETA 198.9m
[991/6389] BRD-K00003203-001-01-9 -5.83 (passes -5.83)                2.2s/lig ETA 198.7m
[992/6389] BRD-K25991633-001-02-7 -9.57 (passes -9.57)                2.2s/lig ETA 199.2m
[993/6389] BRD-K20093108-001-02-3 -7.60 (passes -7.60)                2.2s/lig ETA 199.1m
[994/6389] BRD-K00004550-001-01-9 -10.18 (passes -10.18)              2.2s/lig ETA 199.3m
[995/6389] BRD-K07106112-300-01-2 -10.31 (passes -10.31)              2.2s/lig ETA 199.1m
[996/6389] BRD-K97883416-001-01-4 -10.08 (passes -10.08)              2.2s/lig ETA 199.2m
[997/6389] BRD-K22000702-300-01-4 -9.01 (passes -9.01)                2.2s/lig ETA 199.3m
[998/6389] BRD-K76239644-001-02-6 -8.60 (passes -8.60)                2.2s/lig ETA 199.2m
[999/6389] BRD-K85649978-001-02-1 -7.56 (passes -7.56)                2.2s/lig ETA 199.0m
[1000/6389] BRD-K49555808-001-03-9 -9.52 (passes -9.52)                2.2s/lig ETA 198.8m
[1001/6389] BRD-K00004655-001-01-9 -9.64 (passes -9.64)                2.2s/lig ETA 198.6m
[1002/6389] BRD-K21318844-001-02-9 -8.86 (passes -8.86)                2.2s/lig ETA 198.8m
[1003/6389] BRD-K13049116-001-04-0 -10.57 (passes -10.57)              2.2s/lig ETA 198.5m
[1004/6389] BRD-K12511835-003-01-2 -9.30 (passes -9.30)                2.2s/lig ETA 198.6m
[1005/6389] BRD-K55773932-001-03-8 -9.39 (passes -9.39)                2.2s/lig ETA 198.7m
[1006/6389] BRD-K40738845-001-05-0 -9.32 (passes -9.32)                2.2s/lig ETA 198.7m
[1007/6389] BRD-K00003305-001-01-9 -8.19 (passes -8.19)                2.2s/lig ETA 198.5m
[1008/6389] BRD-K33245965-001-03-4 -10.78 (passes -10.78)              2.2s/lig ETA 198.8m
[1009/6389] BRD-K81026553-234-01-8 -10.19 (passes -10.19)              2.2s/lig ETA 198.8m
[1010/6389] BRD-K00003512-001-01-9 -8.56 (passes -8.56)                2.2s/lig ETA 198.5m
[1011/6389] BRD-K71221037-001-01-6 -8.01 (passes -8.01)                2.2s/lig ETA 198.4m
[1012/6389] BRD-K00003189-001-01-9 -8.48 (passes -8.48)                2.2s/lig ETA 198.3m
[1013/6389] BRD-K00004721-001-01-9 -10.32 (passes -10.32)              2.2s/lig ETA 198.6m
[1014/6389] BRD-K00003110-001-01-9 -9.37 (passes -9.37)                2.2s/lig ETA 198.5m
[1015/6389] BRD-K00003418-001-01-9 -11.19 (passes -11.19)              2.2s/lig ETA 198.7m
[1016/6389] BRD-K00004586-001-01-9 -9.62 (passes -9.62)                2.2s/lig ETA 198.9m
[1017/6389] BRD-K00003423-001-01-9 -8.26 (passes -8.26)                2.2s/lig ETA 198.7m
[1018/6389] BRD-A15435692-003-03-9 -9.28 (passes -9.28)                2.2s/lig ETA 198.6m
[1019/6389] BRD-K00004591-001-01-9 -8.38 (passes -8.38)                2.2s/lig ETA 198.4m
[1020/6389] BRD-K20468903-001-01-6 -9.08 (passes -9.08)                2.2s/lig ETA 198.9m
[1021/6389] BRD-K31054881-300-07-9 -9.42 (passes -9.42)                2.2s/lig ETA 198.7m
[1022/6389] BRD-K18722736-050-02-9 -6.91 (passes -6.91)                2.2s/lig ETA 198.6m
[1023/6389] BRD-K34149328-001-01-3 -7.40 (passes -7.40)                2.2s/lig ETA 198.4m
[1024/6389] BRD-K50122911-001-01-2 FAIL(vina rc=1: PDBQT parsing err)  2.2s/lig ETA 198.1m
[1025/6389] BRD-K88510285-001-18-6 FAIL(vina rc=1: PDBQT parsing err)  2.2s/lig ETA 197.9m
[1026/6389] BRD-K84895041-001-04-9 -9.02 (passes -9.02)                2.2s/lig ETA 197.7m
[1027/6389] BRD-A41385909-001-02-1 FAIL(prep: 3D embedding failed)     2.2s/lig ETA 197.9m
[1028/6389] BRD-K01825685-035-01-9 -9.35 (passes -9.35)                2.2s/lig ETA 198.7m
[1029/6389] BRD-K00003111-001-01-9 -9.01 (passes -9.01)                2.2s/lig ETA 198.7m
[1030/6389] BRD-K15119094-001-01-1 -9.55 (passes -9.55)                2.2s/lig ETA 198.7m
[1031/6389] BRD-K45479396-050-02-3 -8.30 (passes -8.30)                2.2s/lig ETA 198.9m
[1032/6389] BRD-K99964838-001-15-9 -8.71 (passes -8.71)                2.2s/lig ETA 199.3m
[1033/6389] BRD-A09735281-001-03-3 -7.48 (passes -7.48)                2.2s/lig ETA 199.2m
[1034/6389] BRD-A40257118-001-02-0 -8.47 (passes -8.47)                2.2s/lig ETA 199.3m
[1035/6389] BRD-K17378184-001-06-9 -8.68 (passes -8.68)                2.2s/lig ETA 199.2m
[1036/6389] BRD-K74763371-002-04-0 -8.48 (passes -8.48)                2.2s/lig ETA 199.1m
[1037/6389] BRD-K22316123-001-01-9 -6.22 (passes -6.22)                2.2s/lig ETA 198.9m
[1038/6389] BRD-K89329876-001-07-8 -9.16 (passes -9.16)                2.2s/lig ETA 198.7m
[1039/6389] BRD-K29343434-001-02-9 -8.47 (passes -8.47)                2.2s/lig ETA 198.6m
[1040/6389] BRD-K49669424-075-19-2 -6.31 (passes -6.31)                2.2s/lig ETA 198.7m
[1041/6389] BRD-K96123349-236-02-8 -11.08 (passes -11.08)              2.2s/lig ETA 198.5m
[1042/6389] BRD-K15107389-001-03-6 -8.77 (passes -8.77)                2.2s/lig ETA 198.3m
[1043/6389] BRD-K96936751-001-02-2 -8.09 (passes -8.09)                2.2s/lig ETA 198.1m
[1044/6389] BRD-K72264770-001-03-2 -8.93 (passes -8.93)                2.2s/lig ETA 198.2m
[1045/6389] BRD-K68264559-001-14-2 -7.93 (passes -7.93)                2.2s/lig ETA 198.3m
[1046/6389] BRD-K77841042-001-15-8 -5.90 (passes -5.90)                2.2s/lig ETA 198.5m
