compounds=6389  already_done=193  todo=6196
receptor=receptor.pdbqt  exhaustiveness_schedule=[8]  base_seed=42
workers=8  cpu/worker=2  (cpu_total=16)
[3389/6196] BRD-K10314788-003-13-9 -6.65 (passes -6.65)                2.3s/lig ETA 108.3m
[3390/6196] BRD-K99615199-001-19-9 -10.44 (passes -10.44)              2.3s/lig ETA 108.2m
[3391/6196] BRD-K56515112-001-23-9 -10.25 (passes -10.25)              2.3s/lig ETA 108.2m
[3392/6196] BRD-K82216340-001-26-9 -8.23 (passes -8.23)                2.3s/lig ETA 108.2m
[3393/6196] BRD-K92778217-001-35-9 -8.90 (passes -8.90)                2.3s/lig ETA 108.1m
[3394/6196] BRD-K00004691-001-01-9 -10.15 (passes -10.15)              2.3s/lig ETA 108.1m
[3395/6196] BRD-K20655524-003-13-9 -6.32 (passes -6.32)                2.3s/lig ETA 108.1m
[3396/6196] BRD-K40645748-003-17-9 -9.82 (passes -9.82)                2.3s/lig ETA 108.0m
[3397/6196] BRD-A09467419-003-23-9 -6.97 (passes -6.97)                2.3s/lig ETA 107.9m
[3398/6196] BRD-K25075681-001-02-0 -7.43 (passes -7.43)                2.3s/lig ETA 107.9m
[3399/6196] BRD-K19507340-001-28-9 -8.88 (passes -8.88)                2.3s/lig ETA 107.8m
[3400/6196] BRD-K14529030-001-01-9 -10.52 (passes -10.52)              2.3s/lig ETA 107.8m
[3401/6196] BRD-K00495673-001-05-2 -5.33 (passes -5.33)                2.3s/lig ETA 107.7m
[3402/6196] BRD-K92908289-001-01-8 -5.60 (passes -5.60)                2.3s/lig ETA 107.6m
[3403/6196] BRD-K97530723-001-24-1 -7.53 (passes -7.53)                2.3s/lig ETA 107.6m
[3404/6196] BRD-K51324732-001-01-0 -8.60 (passes -8.60)                2.3s/lig ETA 107.5m
[3405/6196] BRD-K28595280-001-04-5 -5.39 (passes -5.39)                2.3s/lig ETA 107.5m
[3406/6196] BRD-A42746051-001-02-9 -5.44 (passes -5.44)                2.3s/lig ETA 107.4m
[3407/6196] BRD-K18749874-003-09-9 -6.66 (passes -6.66)                2.3s/lig ETA 107.4m
[3408/6196] BRD-K12244279-001-05-8 -9.79 (passes -9.79)                2.3s/lig ETA 107.3m
[3409/6196] BRD-K57365211-314-01-4 -5.45 (passes -5.45)                2.3s/lig ETA 107.2m
[3410/6196] BRD-K01826742-323-07-9 -9.85 (passes -9.85)                2.3s/lig ETA 107.2m
[3411/6196] BRD-K91938660-003-10-9 -7.18 (passes -7.18)                2.3s/lig ETA 107.1m
[3412/6196] BRD-K78126613-001-30-9 -8.15 (passes -8.15)                2.3s/lig ETA 107.0m
[3413/6196] BRD-K92984783-003-06-5 -8.22 (passes -8.22)                2.3s/lig ETA 107.0m
[3414/6196] BRD-K01826025-236-01-9 -7.92 (passes -7.92)                2.3s/lig ETA 106.9m
[3415/6196] BRD-A07164067-001-01-2 -7.03 (passes -7.03)                2.3s/lig ETA 106.9m
[3416/6196] BRD-K53852914-001-02-9 -8.35 (passes -8.35)                2.3s/lig ETA 106.8m
[3417/6196] BRD-K87827419-001-16-8 -7.10 (passes -7.10)                2.3s/lig ETA 106.8m
[3418/6196] BRD-K01825575-001-03-9 -6.58 (passes -6.58)                2.3s/lig ETA 106.7m
[3419/6196] BRD-K36394566-300-01-0 -6.80 (passes -6.80)                2.3s/lig ETA 106.7m
[3420/6196] BRD-K18194590-065-08-0 -6.24 (passes -6.24)                2.3s/lig ETA 106.6m
[3421/6196] BRD-A55469827-001-07-4 -6.41 (passes -6.41)                2.3s/lig ETA 106.5m
[3422/6196] BRD-A83937277-001-10-5 -7.81 (passes -7.81)                2.3s/lig ETA 106.5m
[3423/6196] BRD-A03216249-003-24-3 -8.92 (passes -8.92)                2.3s/lig ETA 106.4m
[3424/6196] BRD-A62421304-004-19-9 -8.18 (passes -8.18)                2.3s/lig ETA 106.4m
[3425/6196] BRD-K18207669-001-03-9 -8.93 (passes -8.93)                2.3s/lig ETA 106.3m
[3426/6196] BRD-K21771665-304-04-2 FAIL(prep: Meeko PDBQT write fail)  2.3s/lig ETA 106.3m
[3427/6196] BRD-K91601245-001-12-0 -5.46 (passes -5.46)                2.3s/lig ETA 106.2m
[3428/6196] BRD-K65417056-003-10-1 -7.09 (passes -7.09)                2.3s/lig ETA 106.1m
[3429/6196] BRD-K45152786-001-09-9 -8.71 (passes -8.71)                2.3s/lig ETA 106.1m
[3430/6196] BRD-A43435802-001-02-0 -4.68 (passes -4.68)                2.3s/lig ETA 106.0m
[3431/6196] BRD-A45889380-300-06-3 -5.80 (passes -5.80)                2.3s/lig ETA 106.0m
[3432/6196] BRD-K97564742-051-02-8 -7.31 (passes -7.31)                2.3s/lig ETA 105.9m
[3433/6196] BRD-A02710418-003-13-4 -5.57 (passes -5.57)                2.3s/lig ETA 105.8m
[3434/6196] BRD-K28849549-001-12-6 -6.04 (passes -6.04)                2.3s/lig ETA 105.8m
[3435/6196] BRD-K04466929-001-12-9 -8.88 (passes -8.88)                2.3s/lig ETA 105.7m
[3436/6196] BRD-K69688083-004-24-9 -6.08 (passes -6.08)                2.3s/lig ETA 105.7m
[3437/6196] BRD-K15898725-001-01-7 -6.91 (passes -6.91)                2.3s/lig ETA 105.7m
[3438/6196] BRD-K31920458-001-24-9 -9.14 (passes -9.14)                2.3s/lig ETA 105.6m
[3439/6196] BRD-K01827307-074-10-9 -6.20 (passes -6.20)                2.3s/lig ETA 105.6m
[3440/6196] BRD-K69726595-001-02-9 -9.05 (passes -9.05)                2.3s/lig ETA 105.5m
[3441/6196] BRD-K75864342-001-14-2 -8.23 (passes -8.23)                2.3s/lig ETA 105.4m
[3442/6196] BRD-K01612348-001-11-4 -7.84 (passes -7.84)                2.3s/lig ETA 105.4m
[3443/6196] BRD-K33442414-001-02-6 -6.47 (passes -6.47)                2.3s/lig ETA 105.3m
[3444/6196] BRD-K16474819-001-09-6 -6.37 (passes -6.37)                2.3s/lig ETA 105.2m
[3445/6196] BRD-K91336023-003-01-0 -8.84 (passes -8.84)                2.3s/lig ETA 105.2m
[3446/6196] BRD-K96253961-046-04-9 -6.49 (passes -6.49)                2.3s/lig ETA 105.1m
[3447/6196] BRD-K09372874-001-01-0 -8.37 (passes -8.37)                2.3s/lig ETA 105.1m
[3448/6196] BRD-K95701999-066-06-9 -8.27 (passes -8.27)                2.3s/lig ETA 105.0m
[3449/6196] BRD-K01826731-065-09-9 -6.77 (passes -6.77)                2.3s/lig ETA 104.9m
[3450/6196] BRD-K76812510-236-14-8 -7.90 (passes -7.90)                2.3s/lig ETA 104.9m
[3451/6196] BRD-A94709349-001-08-3 -8.07 (passes -8.07)                2.3s/lig ETA 104.8m
[3452/6196] BRD-A18056626-003-23-9 -5.05 (passes -5.05)                2.3s/lig ETA 104.8m
[3453/6196] BRD-A78277353-001-01-9 -8.23 (passes -8.23)                2.3s/lig ETA 104.8m
[3454/6196] BRD-K27182532-001-03-9 -10.16 (passes -10.16)              2.3s/lig ETA 104.7m
[3455/6196] BRD-K00003351-003-01-9 -5.90 (passes -5.90)                2.3s/lig ETA 104.7m
[3456/6196] BRD-K56699285-001-24-3 -9.52 (passes -9.52)                2.3s/lig ETA 104.6m
[3457/6196] BRD-K88143662-001-01-5 -6.97 (passes -6.97)                2.3s/lig ETA 104.6m
[3458/6196] BRD-K00002562-001-02-9 -6.85 (passes -6.85)                2.3s/lig ETA 104.5m
[3459/6196] BRD-K09859624-004-10-4 -8.11 (passes -8.11)                2.3s/lig ETA 104.5m
[3460/6196] BRD-K47323024-003-25-1 -6.63 (passes -6.63)                2.3s/lig ETA 104.4m
[3461/6196] BRD-K28580965-238-03-9 -9.18 (passes -9.18)                2.3s/lig ETA 104.3m
[3462/6196] BRD-K02764365-001-13-6 -7.42 (passes -7.42)                2.3s/lig ETA 104.3m
[3463/6196] BRD-K00004541-001-01-9 -7.47 (passes -7.47)                2.3s/lig ETA 104.3m
[3464/6196] BRD-A39189014-003-21-9 -6.40 (passes -6.40)                2.3s/lig ETA 104.2m
[3465/6196] BRD-K34388247-236-09-0 -7.83 (passes -7.83)                2.3s/lig ETA 104.1m
[3466/6196] BRD-K63430059-001-16-4 -8.30 (passes -8.30)                2.3s/lig ETA 104.1m
[3467/6196] BRD-K06152156-001-02-6 -4.54 (passes -4.54)                2.3s/lig ETA 104.0m
[3468/6196] BRD-A31521121-001-25-6 -6.53 (passes -6.53)                2.3s/lig ETA 103.9m
[3469/6196] BRD-A57592049-001-01-6 -7.50 (passes -7.50)                2.3s/lig ETA 103.9m
[3470/6196] BRD-A21474126-001-01-6 -6.35 (passes -6.35)                2.3s/lig ETA 103.8m
[3471/6196] BRD-K10103010-001-05-9 -6.16 (passes -6.16)                2.3s/lig ETA 103.8m
[3472/6196] BRD-A95340155-001-09-7 -7.29 (passes -7.29)                2.3s/lig ETA 103.7m
[3473/6196] BRD-K01827294-050-06-9 -6.78 (passes -6.78)                2.3s/lig ETA 103.7m
[3474/6196] BRD-K34591242-001-04-3 -6.64 (passes -6.64)                2.3s/lig ETA 103.6m
[3475/6196] BRD-K48619321-004-19-9 -8.78 (passes -8.78)                2.3s/lig ETA 103.6m
[3476/6196] BRD-K48578705-001-17-6 -6.92 (passes -6.92)                2.3s/lig ETA 103.5m
[3477/6196] BRD-K00004543-005-01-9 -8.80 (passes -8.80)                2.3s/lig ETA 103.5m
[3478/6196] BRD-K54770538-311-01-0 -8.39 (passes -8.39)                2.3s/lig ETA 103.4m
[3479/6196] BRD-K82259334-003-02-7 -7.01 (passes -7.01)                2.3s/lig ETA 103.4m
[3480/6196] BRD-K59456551-001-22-6 -8.54 (passes -8.54)                2.3s/lig ETA 103.4m
[3481/6196] BRD-K00003599-004-01-9 -5.62 (passes -5.62)                2.3s/lig ETA 103.3m
[3482/6196] BRD-K00003518-004-01-9 -7.30 (passes -7.30)                2.3s/lig ETA 103.3m
[3483/6196] BRD-K78321730-001-13-9 -5.86 (passes -5.86)                2.3s/lig ETA 103.2m
[3484/6196] BRD-K34685430-050-13-9 -9.12 (passes -9.12)                2.3s/lig ETA 103.1m
[3485/6196] BRD-K35240538-001-24-7 -9.43 (passes -9.43)                2.3s/lig ETA 103.1m
[3486/6196] BRD-K35941380-050-27-9 -8.43 (passes -8.43)                2.3s/lig ETA 103.1m
[3487/6196] BRD-K58265391-001-13-9 -8.45 (passes -8.45)                2.3s/lig ETA 103.0m
[3488/6196] BRD-K46531780-003-18-9 -7.33 (passes -7.33)                2.3s/lig ETA 103.0m
[3489/6196] BRD-K83766205-001-04-9 -6.65 (passes -6.65)                2.3s/lig ETA 103.0m
[3490/6196] BRD-K24452555-001-01-7 -6.26 (passes -6.26)                2.3s/lig ETA 102.9m
[3491/6196] BRD-K01826531-311-08-9 -6.96 (passes -6.96)                2.3s/lig ETA 102.9m
[3492/6196] BRD-K00003673-236-01-9 -9.03 (passes -9.03)                2.3s/lig ETA 102.8m
[3493/6196] BRD-A38218502-001-01-2 -7.95 (passes -7.95)                2.3s/lig ETA 102.8m
[3494/6196] BRD-A99388803-001-01-5 -7.55 (passes -7.55)                2.3s/lig ETA 102.7m
[3495/6196] BRD-K75641298-003-25-0 -7.20 (passes -7.20)                2.3s/lig ETA 102.7m
[3496/6196] BRD-A61793559-001-15-6 -9.21 (passes -9.21)                2.3s/lig ETA 102.6m
[3497/6196] BRD-A22101059-001-15-5 -5.34 (passes -5.34)                2.3s/lig ETA 102.6m
[3498/6196] BRD-K01826545-050-03-9 -4.64 (passes -4.64)                2.3s/lig ETA 102.5m
[3499/6196] BRD-A71725768-001-01-3 -8.43 (passes -8.43)                2.3s/lig ETA 102.5m
[3500/6196] BRD-K01826568-046-15-9 -6.92 (passes -6.92)                2.3s/lig ETA 102.4m
[3501/6196] BRD-K52020312-001-25-0 -5.86 (passes -5.86)                2.3s/lig ETA 102.4m
[3502/6196] BRD-K99241550-001-04-3 -4.01 (passes -4.01)                2.3s/lig ETA 102.3m
[3503/6196] BRD-K46862739-001-15-0 -7.94 (passes -7.94)                2.3s/lig ETA 102.3m
[3504/6196] BRD-K18613660-001-05-5 -8.24 (passes -8.24)                2.3s/lig ETA 102.2m
[3505/6196] BRD-A64092382-003-18-3 -6.90 (passes -6.90)                2.3s/lig ETA 102.2m
[3506/6196] BRD-K34328244-001-02-9 -9.30 (passes -9.30)                2.3s/lig ETA 102.1m
[3507/6196] BRD-A45543382-001-11-9 -5.73 (passes -5.73)                2.3s/lig ETA 102.1m
[3508/6196] BRD-K94441233-001-15-5 -7.05 (passes -7.05)                2.3s/lig ETA 102.1m
[3509/6196] BRD-K03128577-005-07-0 -7.12 (passes -7.12)                2.3s/lig ETA 102.1m
[3510/6196] BRD-A19661776-003-27-6 -7.76 (passes -7.76)                2.3s/lig ETA 102.0m
[3511/6196] BRD-K43192255-048-02-8 -7.52 (passes -7.52)                2.3s/lig ETA 102.0m
[3512/6196] BRD-K45114938-236-02-6 -7.58 (passes -7.58)                2.3s/lig ETA 102.0m
[3513/6196] BRD-K26726854-001-01-0 -8.08 (passes -8.08)                2.3s/lig ETA 101.9m
[3514/6196] BRD-K56277358-001-07-5 -9.44 (passes -9.44)                2.3s/lig ETA 101.9m
[3515/6196] BRD-K45163704-001-02-3 -6.76 (passes -6.76)                2.3s/lig ETA 101.9m
[3516/6196] BRD-K42981054-001-02-9 -7.88 (passes -7.88)                2.3s/lig ETA 101.8m
[3517/6196] BRD-K01826511-001-16-9 -8.03 (passes -8.03)                2.3s/lig ETA 101.8m
[3518/6196] BRD-K60230970-001-17-5 -7.65 (passes -7.65)                2.3s/lig ETA 101.8m
[3519/6196] BRD-A79981887-003-16-4 -7.02 (passes -7.02)                2.3s/lig ETA 101.7m
[3520/6196] BRD-K37270826-001-29-2 -6.55 (passes -6.55)                2.3s/lig ETA 101.7m
[3521/6196] BRD-K13646352-001-03-8 -7.07 (passes -7.07)                2.3s/lig ETA 101.7m
[3522/6196] BRD-K00004244-001-01-9 -6.45 (passes -6.45)                2.3s/lig ETA 101.7m
[3523/6196] BRD-K44779798-001-10-7 -5.94 (passes -5.94)                2.3s/lig ETA 101.6m
[3524/6196] BRD-K33251802-001-01-3 -6.22 (passes -6.22)                2.3s/lig ETA 101.6m
[3525/6196] BRD-K09549677-300-04-2 -7.28 (passes -7.28)                2.3s/lig ETA 101.5m
[3526/6196] BRD-K67080878-001-16-2 -7.56 (passes -7.56)                2.3s/lig ETA 101.5m
[3527/6196] BRD-K00004287-003-01-9 -6.89 (passes -6.89)                2.3s/lig ETA 101.4m
[3528/6196] BRD-K18552138-001-01-8 -7.96 (passes -7.96)                2.3s/lig ETA 101.4m
[3529/6196] BRD-K67642028-001-04-4 -6.30 (passes -6.30)                2.3s/lig ETA 101.3m
[3530/6196] BRD-K02867583-300-15-9 -9.12 (passes -9.12)                2.3s/lig ETA 101.3m
[3531/6196] BRD-K00003346-003-01-9 -5.53 (passes -5.53)                2.3s/lig ETA 101.3m
[3532/6196] BRD-K00003406-001-01-9 -7.38 (passes -7.38)                2.3s/lig ETA 101.2m
[3533/6196] BRD-K00003293-001-01-9 -6.58 (passes -6.58)                2.3s/lig ETA 101.2m
[3534/6196] BRD-K06902185-001-21-9 -7.42 (passes -7.42)                2.3s/lig ETA 101.1m
[3535/6196] BRD-K89337853-001-01-1 -9.28 (passes -9.28)                2.3s/lig ETA 101.1m
[3536/6196] BRD-K39706510-001-03-9 -6.33 (passes -6.33)                2.3s/lig ETA 101.0m
[3537/6196] BRD-K16484091-001-01-1 -3.80 (passes -3.80)                2.3s/lig ETA 101.0m
[3538/6196] BRD-K55420858-001-02-8 -7.84 (passes -7.84)                2.3s/lig ETA 100.9m
[3539/6196] BRD-A74347210-001-01-7 -6.81 (passes -6.81)                2.3s/lig ETA 100.9m
[3540/6196] BRD-K00003484-074-01-9 -7.03 (passes -7.03)                2.3s/lig ETA 100.9m
[3541/6196] BRD-M78068755-001-02-0 -5.63 (passes -5.63)                2.3s/lig ETA 100.9m
[3542/6196] BRD-K00003434-001-01-9 -8.06 (passes -8.06)                2.3s/lig ETA 100.8m
[3543/6196] BRD-A64977602-001-16-7 -5.95 (passes -5.95)                2.3s/lig ETA 100.7m
[3544/6196] BRD-A16263897-001-06-6 -5.80 (passes -5.80)                2.3s/lig ETA 100.7m
[3545/6196] BRD-K47949423-001-02-3 -8.17 (passes -8.17)                2.3s/lig ETA 100.7m
[3546/6196] BRD-K35882976-001-04-7 -8.39 (passes -8.39)                2.3s/lig ETA 100.7m
[3547/6196] BRD-K52959329-238-01-9 -8.67 (passes -8.67)                2.3s/lig ETA 100.6m
[3548/6196] BRD-K01824991-001-04-9 -5.55 (passes -5.55)                2.3s/lig ETA 100.6m
[3549/6196] BRD-A31204924-001-18-3 -8.04 (passes -8.04)                2.3s/lig ETA 100.5m
[3550/6196] BRD-K00003136-001-01-9 -9.83 (passes -9.83)                2.3s/lig ETA 100.5m
[3551/6196] BRD-K59670716-001-20-9 -8.32 (passes -8.32)                2.3s/lig ETA 100.4m
[3552/6196] BRD-K82967685-300-01-2 -6.58 (passes -6.58)                2.3s/lig ETA 100.4m
[3553/6196] BRD-K39576764-071-01-6 -8.74 (passes -8.74)                2.3s/lig ETA 100.4m
[3554/6196] BRD-A72351335-001-04-5 -7.15 (passes -7.15)                2.3s/lig ETA 100.4m
[3555/6196] BRD-K00003356-001-01-9 -6.96 (passes -6.96)                2.3s/lig ETA 100.3m
[3556/6196] BRD-K88061624-001-20-6 -7.32 (passes -7.32)                2.3s/lig ETA 100.3m
[3557/6196] BRD-K91405252-001-01-9 -7.66 (passes -7.66)                2.3s/lig ETA 100.3m
[3558/6196] BRD-K21884483-001-04-9 -8.89 (passes -8.89)                2.3s/lig ETA 100.3m
[3559/6196] BRD-K71315565-001-01-6 -7.67 (passes -7.67)                2.3s/lig ETA 100.2m
[3560/6196] BRD-K00003190-001-01-9 -10.54 (passes -10.54)              2.3s/lig ETA 100.2m
[3561/6196] BRD-K00004557-001-01-9 -8.21 (passes -8.21)                2.3s/lig ETA 100.1m
[3562/6196] BRD-K21680192-300-15-1 -7.73 (passes -7.73)                2.3s/lig ETA 100.1m
[3563/6196] BRD-K38868394-001-02-9 -10.47 (passes -10.47)              2.3s/lig ETA 100.1m
[3564/6196] BRD-K18850819-001-04-6 -7.43 (passes -7.43)                2.3s/lig ETA 100.1m
[3565/6196] BRD-K14175878-036-02-9 -9.00 (passes -9.00)                2.3s/lig ETA 100.1m
[3566/6196] BRD-K00004660-001-01-9 -6.73 (passes -6.73)                2.3s/lig ETA 100.0m
[3567/6196] BRD-K00003304-001-01-9 -9.29 (passes -9.29)                2.3s/lig ETA 100.0m
[3568/6196] BRD-K03128512-001-03-6 -8.71 (passes -8.71)                2.3s/lig ETA 100.0m
[3569/6196] BRD-K54256913-001-08-7 -8.92 (passes -8.92)                2.3s/lig ETA 100.0m
[3570/6196] BRD-K16732600-001-02-9 -7.98 (passes -7.98)                2.3s/lig ETA 100.0m
[3571/6196] BRD-K68065987-300-09-1 -8.86 (passes -8.86)                2.3s/lig ETA  99.9m
[3572/6196] BRD-K00003362-066-01-9 -7.28 (passes -7.28)                2.3s/lig ETA  99.9m
[3573/6196] BRD-K43316319-001-01-8 -10.76 (passes -10.76)              2.3s/lig ETA  99.8m
[3574/6196] BRD-K56405753-001-03-9 -8.97 (passes -8.97)                2.3s/lig ETA  99.9m
[3575/6196] BRD-K27983781-001-01-4 -7.59 (passes -7.59)                2.3s/lig ETA  99.9m
[3576/6196] BRD-K95828359-001-01-0 -7.82 (passes -7.82)                2.3s/lig ETA  99.8m
[3577/6196] BRD-K66911501-003-02-9 -11.05 (passes -11.05)              2.3s/lig ETA  99.8m
[3578/6196] BRD-K00003482-001-01-9 -9.72 (passes -9.72)                2.3s/lig ETA  99.8m
[3579/6196] BRD-K03886848-001-01-8 -8.80 (passes -8.80)                2.3s/lig ETA  99.8m
[3580/6196] BRD-K00003199-001-01-9 -9.78 (passes -9.78)                2.3s/lig ETA  99.8m
[3581/6196] BRD-K53665955-001-03-0 -9.82 (passes -9.82)                2.3s/lig ETA  99.7m
[3582/6196] BRD-K03894385-001-01-1 -9.12 (passes -9.12)                2.3s/lig ETA  99.7m
[3583/6196] BRD-K00003194-001-01-9 -9.76 (passes -9.76)                2.3s/lig ETA  99.6m
[3584/6196] BRD-A73679382-236-01-8 -7.41 (passes -7.41)                2.3s/lig ETA  99.6m
[3585/6196] BRD-K29656036-001-02-5 -9.24 (passes -9.24)                2.3s/lig ETA  99.6m
[3586/6196] BRD-K55512740-001-01-6 -9.70 (passes -9.70)                2.3s/lig ETA  99.6m
[3587/6196] BRD-K00003397-001-01-9 -8.28 (passes -8.28)                2.3s/lig ETA  99.5m
[3588/6196] BRD-K25279140-001-01-5 -10.07 (passes -10.07)              2.3s/lig ETA  99.5m
[3589/6196] BRD-K61695967-003-02-1 -9.24 (passes -9.24)                2.3s/lig ETA  99.4m
[3590/6196] BRD-K86677390-001-02-9 -8.67 (passes -8.67)                2.3s/lig ETA  99.4m
[3591/6196] BRD-K89306950-001-13-3 -8.74 (passes -8.74)                2.3s/lig ETA  99.4m
[3592/6196] BRD-K69343602-003-01-3 -7.86 (passes -7.86)                2.3s/lig ETA  99.3m
[3593/6196] BRD-K20168484-001-07-9 -5.42 (passes -5.42)                2.3s/lig ETA  99.3m
[3594/6196] BRD-K00003146-318-01-9 -5.84 (passes -5.84)                2.3s/lig ETA  99.2m
[3595/6196] BRD-K33743361-003-08-9 -9.27 (passes -9.27)                2.3s/lig ETA  99.1m
[3596/6196] BRD-K59036917-001-17-5 -8.80 (passes -8.80)                2.3s/lig ETA  99.1m
[3597/6196] BRD-K90316462-003-01-1 -9.30 (passes -9.30)                2.3s/lig ETA  99.1m
[3598/6196] BRD-K80021413-001-08-8 -8.99 (passes -8.99)                2.3s/lig ETA  99.0m
[3599/6196] BRD-K77547509-001-04-9 -9.95 (passes -9.95)                2.3s/lig ETA  99.0m
[3600/6196] BRD-A28422330-001-10-1 -7.21 (passes -7.21)                2.3s/lig ETA  98.9m
[3601/6196] BRD-K00004301-001-01-9 -8.79 (passes -8.79)                2.3s/lig ETA  98.8m
[3602/6196] BRD-K64835161-001-02-8 -8.70 (passes -8.70)                2.3s/lig ETA  98.8m
[3603/6196] BRD-K51137250-001-02-6 -9.02 (passes -9.02)                2.3s/lig ETA  98.8m
[3604/6196] BRD-K92995792-003-03-9 -8.24 (passes -8.24)                2.3s/lig ETA  98.7m
[3605/6196] BRD-K48188942-001-03-7 -6.83 (passes -6.83)                2.3s/lig ETA  98.7m
[3606/6196] BRD-K27539181-001-09-9 -10.89 (passes -10.89)              2.3s/lig ETA  98.6m
[3607/6196] BRD-K44432556-001-05-5 -9.22 (passes -9.22)                2.3s/lig ETA  98.6m
[3608/6196] BRD-K60020910-001-03-9 -8.75 (passes -8.75)                2.3s/lig ETA  98.6m
[3609/6196] BRD-K92606079-001-02-0 -7.49 (passes -7.49)                2.3s/lig ETA  98.5m
[3610/6196] BRD-K24600306-003-02-9 -9.38 (passes -9.38)                2.3s/lig ETA  98.5m
[3611/6196] BRD-K25611237-001-02-1 -9.49 (passes -9.49)                2.3s/lig ETA  98.4m
[3612/6196] BRD-K93942811-001-01-3 -10.30 (passes -10.30)              2.3s/lig ETA  98.4m
[3613/6196] BRD-K33892651-001-04-9 -10.46 (passes -10.46)              2.3s/lig ETA  98.3m
[3614/6196] BRD-A29014990-001-03-9 -8.29 (passes -8.29)                2.3s/lig ETA  98.3m
[3615/6196] BRD-K59317601-001-05-5 -9.37 (passes -9.37)                2.3s/lig ETA  98.2m
[3616/6196] BRD-K02160913-001-02-7 -9.21 (passes -9.21)                2.3s/lig ETA  98.2m
[3617/6196] BRD-K81044214-001-06-4 -9.21 (passes -9.21)                2.3s/lig ETA  98.1m
[3618/6196] BRD-K15203492-001-01-1 FAIL(vina rc=1: PDBQT parsing err)  2.3s/lig ETA  98.1m
[3619/6196] BRD-K73877023-001-01-9 -8.92 (passes -8.92)                2.3s/lig ETA  98.1m
[3620/6196] BRD-K68402494-003-03-5 -7.44 (passes -7.44)                2.3s/lig ETA  98.0m
[3621/6196] BRD-K83963101-001-08-9 -8.97 (passes -8.97)                2.3s/lig ETA  98.0m
[3622/6196] BRD-K43410529-001-02-3 -9.70 (passes -9.70)                2.3s/lig ETA  98.0m
[3623/6196] BRD-K98353094-001-01-6 -9.64 (passes -9.64)                2.3s/lig ETA  97.9m
[3624/6196] BRD-K52644305-300-02-9 -9.90 (passes -9.90)                2.3s/lig ETA  97.9m
[3625/6196] BRD-K56077740-001-10-9 -7.76 (passes -7.76)                2.3s/lig ETA  97.8m
[3626/6196] BRD-K16183658-001-02-9 -9.71 (passes -9.71)                2.3s/lig ETA  97.8m
[3627/6196] BRD-K63151507-001-02-4 -6.63 (passes -6.63)                2.3s/lig ETA  97.7m
[3628/6196] BRD-K78973789-001-02-9 -8.77 (passes -8.77)                2.3s/lig ETA  97.7m
[3629/6196] BRD-K50293352-300-03-9 -8.46 (passes -8.46)                2.3s/lig ETA  97.6m
[3630/6196] BRD-K00004622-001-01-9 -8.78 (passes -8.78)                2.3s/lig ETA  97.6m
[3631/6196] BRD-K25317177-065-01-4 -6.37 (passes -6.37)                2.3s/lig ETA  97.5m
[3632/6196] BRD-K07237224-001-22-9 -7.71 (passes -7.71)                2.3s/lig ETA  97.5m
[3633/6196] BRD-K52598503-003-01-1 -6.85 (passes -6.85)                2.3s/lig ETA  97.4m
[3634/6196] BRD-K01291782-001-02-9 -8.88 (passes -8.88)                2.3s/lig ETA  97.4m
[3635/6196] BRD-K49372556-001-04-1 -5.92 (passes -5.92)                2.3s/lig ETA  97.3m
[3636/6196] BRD-K16485616-001-13-9 -10.03 (passes -10.03)              2.3s/lig ETA  97.3m
[3637/6196] BRD-K63861289-001-29-9 -7.07 (passes -7.07)                2.3s/lig ETA  97.3m
[3638/6196] BRD-A65280694-003-13-7 -8.48 (passes -8.48)                2.3s/lig ETA  97.2m
[3639/6196] BRD-A87673115-001-04-1 -7.48 (passes -7.48)                2.3s/lig ETA  97.1m
[3640/6196] BRD-K50265942-001-01-2 -8.39 (passes -8.39)                2.3s/lig ETA  97.1m
[3641/6196] BRD-A78377521-001-06-3 -7.60 (passes -7.60)                2.3s/lig ETA  97.1m
[3642/6196] BRD-K54262262-001-10-8 -7.66 (passes -7.66)                2.3s/lig ETA  97.1m
[3643/6196] BRD-K60640630-001-11-0 -5.67 (passes -5.67)                2.3s/lig ETA  97.0m
[3644/6196] BRD-K00004607-001-01-9 -9.22 (passes -9.22)                2.3s/lig ETA  97.1m
[3645/6196] BRD-K79926543-001-07-6 -7.62 (passes -7.62)                2.3s/lig ETA  97.0m
[3646/6196] BRD-K34441861-003-06-2 -8.43 (passes -8.43)                2.3s/lig ETA  97.0m
[3647/6196] BRD-A48938994-001-15-8 -6.17 (passes -6.17)                2.3s/lig ETA  96.9m
[3648/6196] BRD-K65508953-001-13-9 -6.52 (passes -6.52)                2.3s/lig ETA  96.9m
[3649/6196] BRD-A51747092-003-03-0 -6.71 (passes -6.71)                2.3s/lig ETA  96.9m
[3650/6196] BRD-K71454870-048-06-3 -7.08 (passes -7.08)                2.3s/lig ETA  96.8m
[3651/6196] BRD-K11590034-002-02-6 -10.16 (passes -10.16)              2.3s/lig ETA  96.8m
[3652/6196] BRD-K21548250-003-20-9 -7.95 (passes -7.95)                2.3s/lig ETA  96.8m
[3653/6196] BRD-A40546373-001-01-8 -7.43 (passes -7.43)                2.3s/lig ETA  96.8m
[3654/6196] BRD-K88786763-003-03-9 -5.93 (passes -5.93)                2.3s/lig ETA  96.7m
[3655/6196] BRD-K68474068-019-02-9 -7.95 (passes -7.95)                2.3s/lig ETA  96.7m
